suburb_median,rooms,distance,bedrooms,bathrooms,cars,landsize,lattitude,longtitude,price
1950000,4,9.2,4,2,2,662,-37.798,145.1007,1572000
1950000,4,9.2,3,2,2,610,-37.784,145.0878,1500000
1950000,5,9.2,5,3,2,705,-37.7851,145.0775,1750000
1950000,4,9.2,4,2,2,619,-37.8025,145.0843,1850000
1950000,3,9.2,3,1,2,992,-37.7977,145.1037,1480000
1950000,4,9.2,4,2,2,714,-37.8007,145.1002,1400000
1950000,4,9.2,4,3,2,1274,-37.7822,145.0907,2130000
1950000,5,9.2,4,4,2,624,-37.802,145.0797,3690000
1950000,4,9.2,4,2,2,610,-37.7843,145.0891,1740000
1950000,4,9.2,4,3,2,657,-37.7981,145.0904,2575000
1950000,4,9.2,3,2,1,517,-37.783,145.0926,1388800
1950000,4,9.2,4,2,2,715,-37.7943,145.083,1702000
1950000,4,9.2,4,2,4,587,-37.7841,145.0953,1800000
1950000,4,9.2,4,3,2,1070,-37.7975,145.0716,2910000
1950000,2,9.2,2,1,1,694,-37.7941,145.1042,1400000
1950000,4,9.2,4,3,2,689,-37.7871,145.0843,1670000
1950000,5,9.2,3,1,1,800,-37.8023,145.0976,1500000
1950000,5,9.2,5,3,2,900,-37.7868,145.0677,2200000
1950000,4,9.2,4,2,2,815,-37.794,145.1019,1350000
1950000,5,9.2,5,2,1,1138,-37.7928,145.1006,2070000
1950000,3,9.2,3,1,2,464,-37.7945,145.0667,1300000
1950000,3,9.2,3,2,3,763,-37.7935,145.0865,1700000
1950000,3,9.2,2,1,2,854,-37.7971,145.0672,1750000
1950000,3,9.2,3,1,1,542,-37.7832,145.0779,980000
1950000,3,9.2,3,3,1,310,-37.7949,145.1014,1230000
1950000,7,9.2,5,3,3,637,-37.7898,145.0967,2600000
1950000,4,9.2,3,3,2,665,-37.7889,145.0904,1950000
1950000,5,9.2,5,2,2,710,-37.7907,145.0916,1750000
1950000,5,9.2,5,2,2,1002,-37.796,145.0984,2000000
1950000,3,9.2,3,1,4,605,-37.7951,145.0696,1480000
1950000,4,9.2,4,3,2,1247,-37.7964,145.086,3000000
1950000,3,9.2,3,1,1,722,-37.7956,145.0829,1818000
1950000,4,9.2,4,2,2,1040,-37.7992,145.0907,2170000
1950000,4,9.2,4,2,2,1235,-37.7988,145.089,2525000
1950000,4,9.2,4,3,1,904,-37.797,145.086,3360000
1950000,4,9.2,4,2,1,654,-37.7885,145.0854,1620000
1950000,3,9.2,3,1,2,713,-37.7982,145.0816,1903000
1950000,4,9.2,3,2,2,639,-37.7879,145.0929,1712000
1950000,4,9.2,4,3,2,869,-37.8002,145.0999,1720000
1950000,4,9.2,4,1,4,1042,-37.7908,145.101,1670000
1950000,2,9.2,2,1,2,467,-37.7945,145.067,1350000
1950000,4,9.2,4,2,2,667,-37.7835,145.0883,1675000
1950000,3,9.2,3,1,1,809,-37.7976,145.0684,1800000
1950000,4,9.2,4,3,4,707,-37.8005,145.0986,1550000
1950000,5,9.2,5,5,4,1364,-37.7961,145.0859,4000000
1950000,3,9.2,4,2,2,917,-37.7968,145.0873,2900000
1950000,4,9.2,4,2,2,1010,-37.7982,145.0903,2205000
1950000,3,9.2,3,2,3,949,-37.796,145.0696,2100000
1950000,2,9.2,2,1,4,701,-37.7867,145.0718,1389000
1950000,2,9.2,2,1,1,177,-37.7935,145.0679,685000
1950000,6,9.2,6,1,6,691,-37.8022,145.0775,1900000
1950000,3,9.2,3,2,2,368,-37.7846,145.0935,1335000
1950000,3,9.2,3,2,2,760,-37.7867,145.0797,1600000
1950000,3,9.2,3,2,2,493,-37.7938,145.0675,1830000
1950000,4,9.2,4,2,4,587,-37.7841,145.0953,1900000
1950000,5,9.2,5,2,2,605,-37.7832,145.0796,1500000
1950000,3,9.2,3,1,2,622,-37.7882,145.0882,1520000
1950000,4,9.2,4,2,2,644,-37.7997,145.0993,1250000
1950000,6,9.2,6,3,2,808,-37.7842,145.0921,1900000
1950000,5,9.2,5,3,2,842,-37.7854,145.0869,1875000
1950000,4,9.2,4,2,2,701,-37.7839,145.0954,1530000
1950000,4,9.2,3,2,5,754,-37.786,145.0886,1700000
1950000,3,9.2,3,1,0,635,-37.7982,145.0839,1320000
1950000,3,9.2,3,1,2,657,-37.7895,145.0985,1651000
1950000,5,9.2,5,3,2,900,-37.7868,145.0677,1920000
1950000,5,9.2,5,2,3,845,-37.7898,145.1021,1560000
1950000,5,9.2,7,2,0,942,-37.7923,145.1029,1550000
1950000,3,9.2,3,2,1,207,-37.7893,145.092,1038000
1950000,5,9.2,4,3,2,737,-37.7975,145.0961,1660000
1950000,3,9.2,3,2,2,458,-37.7908,145.0991,1260000
1950000,3,9.2,3,1,2,75100,-37.8002,145.07,2000000
1950000,4,9.2,4,2,3,620,-37.7985,145.0707,2155000
1950000,3,9.2,3,2,2,282,-37.7936,145.0697,1225000
1950000,4,9.2,4,2,2,730,-37.7993,145.0869,2150000
1950000,3,9.2,3,2,1,720,-37.7938,145.0838,1770000
1950000,5,9.2,4,2,2,939,-37.7998,145.0862,1836000
1470000,2,13,2,1,2,599,-37.925,145.046,1275000
1470000,2,13,2,1,4,730,-37.9207,145.0479,1550000
1470000,4,13,4,1,4,786,-37.9305,145.0449,1420000
1470000,3,13,3,2,2,613,-37.9311,145.0428,1425000
1470000,3,13,3,2,2,299,-37.9272,145.0406,1222500
1470000,4,13,4,2,2,793,-37.9232,145.0502,1260000
1470000,4,13,4,3,2,628,-37.9155,145.0401,2700000
1470000,3,13,3,2,2,0,-37.922,145.0302,1100000
1470000,7,13,7,3,4,607,-37.9269,145.047,1005000
1470000,3,13,3,1,1,576,-37.9149,145.0254,1317500
1470000,3,13,3,1,2,692,-37.9263,145.04,1110000
1470000,4,13,3,2,2,795,-37.9166,145.0314,2435000
1470000,3,13,3,2,1,565,-37.9134,145.0263,1500000
1470000,4,13,4,2,2,697,-37.9318,145.0474,1300000
1470000,2,13,2,1,1,298,-37.9247,145.0287,855000
1470000,3,13,3,1,2,584,-37.9199,145.0477,1125000
1470000,3,13,3,1,2,627,-37.9321,145.0472,1135000
1470000,3,13,3,2,1,578,-37.9344,145.0481,867000
1470000,4,13,3,2,2,610,-37.9291,145.0472,1328000
1470000,3,13,3,2,1,526,-37.9279,145.031,1340000
1470000,3,13,3,1,4,758,-37.9267,145.043,1275000
1470000,3,13,3,2,2,0,-37.9193,145.0438,770000
1470000,2,13,2,1,1,296,-37.9243,145.0376,855000
1470000,4,13,4,2,4,902,-37.924,145.0504,1815000
1470000,4,13,4,3,2,557,-37.9132,145.0251,2255000
1470000,3,13,3,2,2,613,-37.929,145.0464,1470000
1470000,4,13,4,1,1,567,-37.9149,145.0252,1450000
1470000,3,13,3,2,2,590,-37.9256,145.0497,1200000
1470000,4,13,4,2,3,855,-37.9163,145.0324,1860000
1470000,3,13,3,1,1,632,-37.9282,145.0367,1293000
1470000,3,13,3,1,2,723,-37.9203,145.048,1390000
1470000,3,13,3,2,1,699,-37.9316,145.0454,1400000
1470000,3,13,3,2,2,690,-37.9317,145.0469,1328000
1470000,3,13,3,2,2,592,-37.933,145.0466,1311000
1470000,3,13,3,1,2,382,-37.9187,145.0461,1100000
1470000,3,13,3,1,2,700,-37.9228,145.0476,1327500
1470000,4,13,4,3,1,695,-37.9149,145.0469,1560000
1470000,3,13,3,1,2,624,-37.9256,145.0374,1370000
1470000,3,13,3,1,2,632,-37.921,145.0411,1100000
1470000,4,13,4,2,1,576,-37.9152,145.0244,1385000
1470000,3,13,3,2,1,581,-37.9286,145.0495,1095000
1470000,5,13,5,3,2,772,-37.9168,145.04,1600000
1470000,3,13,3,1,2,694,-37.9315,145.0445,1165000
1470000,4,13,4,2,3,591,-37.9215,145.0505,1355000
1470000,4,13,4,2,4,736,-37.9224,145.0462,1910000
1470000,3,13,3,2,3,568,-37.9246,145.0383,1448000
1470000,3,13,3,1,2,0,-37.9307,145.0444,895000
1470000,4,13,4,2,1,292,-37.9148,145.0243,1041000
1470000,4,13,4,2,2,611,-37.9289,145.0481,1430000
1470000,2,13,2,1,2,274,-37.9178,145.0413,910000
1470000,4,13,4,4,2,579,-37.9155,145.0243,2520000
1470000,3,13,3,1,1,617,-37.9282,145.047,1350000
1470000,3,13,3,2,4,587,-37.9217,145.0315,1280000
1470000,5,13,5,2,2,567,-37.9144,145.0401,1900000
1470000,3,13,3,1,2,676,-37.9161,145.0284,1230000
1470000,4,13,4,2,2,384,-37.9155,145.0301,1150000
1470000,4,13,3,2,2,570,-37.9139,145.0395,1650000
1470000,4,13,4,1,2,580,-37.9263,145.0422,1380000
1470000,6,13,6,3,2,708,-37.9181,145.044,1900000
1470000,3,13,2,2,2,572,-37.9148,145.0404,1535000
1470000,4,13,3,1,5,594,-37.9206,145.0383,1281000
1470000,5,13,5,2,2,664,-37.9241,145.048,1385000
1470000,4,13,4,4,2,579,-37.9155,145.0243,2620000
1256000,2,13.9,2,1,2,768,-37.9305,145.0547,1410000
1256000,2,13.9,2,2,1,176,-37.9237,145.0763,825000
1256000,5,13.9,5,2,2,683,-37.9333,145.0602,1275000
1256000,3,13.9,3,1,2,603,-37.9155,145.0723,1206000
1256000,4,13.9,4,2,3,591,-37.9166,145.0719,1190000
1256000,4,13.9,4,2,1,0,-37.9174,145.0717,1270000
1256000,4,13.9,4,2,4,601,-37.9234,145.0533,1960000
1256000,4,13.9,3,2,2,585,-37.9167,145.0771,1220000
1256000,3,13.9,3,1,2,565,-37.9262,145.0808,885000
1256000,4,13.9,4,1,2,696,-37.9157,145.0802,1137500
1256000,4,13.9,4,2,2,633,-37.9272,145.0644,1100000
1256000,3,13.9,3,2,2,598,-37.9132,145.0782,1040000
1256000,3,13.9,3,2,3,730,-37.9119,145.0705,1215000
1256000,4,13.9,4,2,2,619,-37.9358,145.0688,1200000
1256000,3,13.9,3,2,2,627,-37.9284,145.0668,1050000
1256000,5,13.9,5,2,4,618,-37.9209,145.0757,950000
1256000,2,13.9,2,1,1,169,-37.9232,145.0537,689000
1256000,3,13.9,3,2,2,653,-37.9069,145.0568,1400000
1256000,3,13.9,3,1,4,574,-37.9309,145.0685,965000
1256000,3,13.9,3,2,2,610,-37.9231,145.066,1338000
1256000,3,13.9,3,1,3,583,-37.9272,145.0804,920000
1256000,3,13.9,4,2,2,590,-37.9256,145.0757,1390000
1256000,3,13.9,3,1,2,578,-37.9186,145.0709,1100000
1256000,4,13.9,4,2,4,653,-37.9244,145.0792,1100000
1256000,3,13.9,0,1,2,818,-37.9241,145.0539,1355000
1256000,4,13.9,4,1,1,636,-37.925,145.0612,1206000
1256000,2,13.9,3,1,1,597,-37.9126,145.0776,1010000
1256000,3,13.9,3,1,1,583,-37.9312,145.0795,899000
1256000,4,13.9,4,2,2,604,-37.9153,145.0707,1415000
1256000,3,13.9,3,1,1,581,-37.9177,145.0535,1550000
1256000,3,13.9,3,2,2,697,-37.9092,145.0813,840000
1256000,3,13.9,3,1,4,612,-37.9159,145.0733,1110000
1256000,3,13.9,3,1,2,584,-37.9183,145.071,1106000
1256000,3,13.9,3,2,2,295,-37.9239,145.0781,845000
1256000,3,13.9,3,1,1,747,-37.9198,145.0791,1208000
1256000,3,13.9,3,1,1,732,-37.9334,145.0667,1165000
1256000,3,13.9,3,1,2,694,-37.9174,145.0779,1270000
1256000,2,13.9,2,1,1,300,-37.9099,145.0726,742500
1256000,3,13.9,3,2,2,578,-37.9303,145.0805,920000
1256000,3,13.9,3,2,4,684,-37.926,145.0551,1307000
1256000,4,13.9,4,1,2,658,-37.9343,145.0607,1010000
1256000,2,13.9,2,1,1,591,-37.9179,145.071,702000
1256000,2,13.9,2,1,1,306,-37.9111,145.072,813000
1256000,3,13.9,2,1,3,660,-37.9173,145.0742,880000
1256000,4,13.9,4,2,1,274,-37.9257,145.0735,1100000
1256000,3,13.9,3,2,4,710,-37.9348,145.0634,1085000
1256000,3,13.9,3,1,4,726,-37.9117,145.0695,1050000
1256000,3,13.9,3,1,2,841,-37.9217,145.056,1560000
1256000,4,13.9,4,2,2,601,-37.9278,145.081,800000
1256000,2,13.9,2,2,1,201,-37.9293,145.0657,722000
1256000,3,13.9,3,1,2,588,-37.9286,145.069,930000
1256000,3,13.9,3,2,1,291,-37.919,145.0829,921000
1256000,4,13.9,3,1,2,610,-37.9193,145.0691,1035000
1256000,3,13.9,3,1,2,618,-37.9228,145.0527,1185000
1256000,4,13.9,4,2,2,618,-37.9252,145.0562,1352000
1256000,5,13.9,4,2,2,659,-37.906,145.0547,1600000
1256000,3,13.9,3,1,1,721,-37.9244,145.0665,1200000
1256000,3,13.9,3,2,2,421,-37.9168,145.0809,780000
1256000,3,13.9,3,2,1,337,-37.9115,145.0844,750000
1256000,3,13.9,3,1,4,746,-37.9198,145.0787,1300000
1256000,5,13.9,5,2,2,729,-37.9191,145.075,1475000
1256000,4,13.9,4,2,2,583,-37.9262,145.0624,1110000
1256000,4,13.9,4,2,2,700,-37.9117,145.0534,1690000
1256000,3,13.9,3,1,3,780,-37.9347,145.0507,900000
1256000,3,13.9,4,2,2,337,-37.9144,145.0582,1189000
1256000,3,13.9,3,1,2,580,-37.9369,145.0751,930000
1256000,4,13.9,4,2,2,640,-37.9198,145.0545,1510000
1256000,3,13.9,3,2,2,213,-37.9079,145.0707,823000
1256000,4,13.9,4,2,2,606,-37.9147,145.0645,1310000
1256000,4,13.9,4,2,2,674,-37.9272,145.0786,1475000
1256000,3,13.9,3,2,1,188,-37.9193,145.0553,750000
1256000,5,13.9,5,3,2,623,-37.9066,145.0541,1550000
1256000,3,13.9,3,1,1,250,-37.9087,145.0537,835000
1256000,3,13.9,4,1,3,701,-37.9178,145.0815,1140000
1256000,2,13.9,3,1,2,678,-37.9146,145.0767,1120000
1256000,3,13.9,3,1,1,587,-37.9241,145.0763,910000
1256000,3,13.9,3,1,2,543,-37.9242,145.0705,977000
1256000,3,13.9,3,1,2,686,-37.9113,145.0765,1352000
1256000,4,13.9,4,2,2,575,-37.9274,145.0654,1115000
1256000,3,13.9,3,1,1,710,-37.9324,145.0577,780000
1256000,3,13.9,3,2,2,1080,-37.9233,145.0674,1115000
1256000,3,13.9,3,1,2,692,-37.9232,145.0563,1197000
1256000,4,13.9,4,1,1,582,-37.9129,145.0598,1365000
1256000,3,13.9,0,0,0,456,-37.9314,145.0808,700000
1256000,4,13.9,4,2,2,598,-37.9138,145.0774,1698888
1256000,4,13.9,4,2,2,639,-37.9258,145.075,1150000
1256000,3,13.9,3,1,2,576,-37.9362,145.0691,1000000
1256000,3,13.9,3,1,1,764,-37.9143,145.0629,1405000
1256000,3,13.9,3,2,3,629,-37.912,145.0752,1161000
1256000,3,13.9,3,1,3,676,-37.9307,145.0531,1266000
1256000,3,13.9,3,1,6,542,-37.9272,145.0705,1110000
1256000,4,13.9,4,2,2,620,-37.9281,145.0669,1175000
1256000,3,13.9,3,1,1,640,-37.916,145.0776,1200000
1256000,4,13.9,4,1,2,684,-37.9147,145.0751,1370000
1256000,4,13.9,4,1,1,725,-37.9289,145.0502,1433500
1256000,2,13.9,2,1,2,724,-37.9135,145.0557,1630000
1256000,3,13.9,3,1,3,676,-37.9233,145.0616,1360000
1256000,4,13.9,3,1,2,741,-37.9229,145.0673,900000
1256000,3,13.9,3,1,1,598,-37.9216,145.073,1001000
1256000,3,13.9,3,1,1,0,-37.9218,145.053,801000
1256000,2,13.9,2,1,1,687,-37.9234,145.0616,1180000
1256000,2,13.9,2,1,1,0,-37.9212,145.0606,710000
1256000,4,13.9,4,2,2,643,-37.9295,145.063,1040000
1256000,5,13.9,5,3,2,583,-37.9143,145.0699,1550000
1256000,3,13.9,3,2,2,258,-37.9162,145.0799,930000
1256000,3,13.9,3,1,2,625,-37.927,145.0645,1040000
1256000,3,13.9,3,1,2,596,-37.9251,145.0771,1020000
1256000,3,13.9,3,1,1,598,-37.9129,145.0786,950000
1256000,3,13.9,3,2,1,185,-37.9159,145.0787,886000
1256000,4,13.9,4,2,3,625,-37.9374,145.0726,1015000
1256000,3,13.9,3,1,1,643,-37.9237,145.0527,1241000
1256000,4,13.9,4,2,2,610,-37.9207,145.0757,1255000
1256000,3,13.9,3,1,1,593,-37.9178,145.067,1320000
1256000,3,13.9,3,2,1,326,-37.9236,145.0545,870000
1256000,4,13.9,4,2,2,592,-37.9351,145.0572,1472500
1256000,2,13.9,2,2,2,298,-37.908,145.0716,640000
1256000,2,13.9,2,1,2,750,-37.9325,145.0694,1160000
1256000,4,13.9,3,2,1,651,-37.919,145.0558,1306000
1256000,3,13.9,3,1,2,635,-37.9291,145.0538,1291000
1752500,4,13.1,4,2,2,697,-37.8151,145.135,1620000
1752500,4,13.1,4,2,2,206,-37.828,145.1215,880000
1752500,4,13.1,3,2,3,729,-37.8233,145.1267,1560000
1752500,3,13.1,3,2,2,458,-37.8257,145.1216,1715000
1752500,3,13.1,3,1,2,550,-37.8275,145.1298,1200000
1752500,3,13.1,3,1,0,741,-37.8258,145.1246,1760000
1752500,3,13.1,3,1,2,384,-37.8167,145.1373,948000
1752500,4,13.1,4,1,2,715,-37.8135,145.1218,2770000
1752500,3,13.1,3,1,1,590,-37.8274,145.1274,1412000
1752500,3,13.1,3,1,1,702,-37.827,145.1209,1325000
1752500,3,13.1,3,2,1,643,-37.8285,145.1272,1400000
1752500,3,13.1,3,1,2,664,-37.8235,145.1276,1500000
1752500,4,13.1,4,2,1,692,-37.8247,145.1281,1600000
1752500,4,13.1,4,2,2,729,-37.8143,145.1262,1661000
1752500,4,13.1,3,2,2,780,-37.8244,145.1319,1461400
1752500,4,13.1,4,2,3,669,-37.818,145.1354,1506000
1752500,4,13.1,4,4,4,707,-37.8166,145.1354,1670000
1752500,3,13.1,3,1,2,763,-37.8166,145.1215,4000000
1752500,3,13.1,3,1,1,307,-37.8247,145.1206,928000
1752500,4,13.1,4,2,2,620,-37.8279,145.121,1625000
1752500,4,13.1,4,2,0,585,-37.8273,145.1289,1430000
1752500,3,13.1,3,1,2,228,-37.8261,145.1281,836000
1752500,3,13.1,3,1,1,755,-37.8264,145.1248,1170000
1752500,4,13.1,4,2,2,590,-37.8274,145.1242,1670000
1752500,3,13.1,3,1,2,662,-37.8246,145.1269,1351000
1752500,3,13.1,4,1,1,492,-37.8283,145.1195,857000
665000,3,10.8,3,2,4,700,-37.7824,144.8469,870000
665000,2,10.8,2,1,1,566,-37.7839,144.8524,645000
665000,3,10.8,3,1,0,580,-37.7804,144.8481,660000
665000,2,10.8,2,1,4,749,-37.7814,144.847,868000
665000,4,10.8,4,2,1,283,-37.7908,144.8485,645000
665000,3,10.8,3,2,1,216,-37.7865,144.8605,652000
665000,4,10.8,4,2,2,606,-37.788,144.862,850000
665000,3,10.8,3,1,1,471,-37.7924,144.8523,570500
665000,3,10.8,3,1,3,559,-37.7923,144.852,575000
665000,4,10.8,4,2,2,393,-37.7763,144.8543,882000
665000,3,10.8,3,2,2,544,-37.7815,144.855,730000
665000,2,10.8,2,1,2,551,-37.7825,144.8545,670000
665000,3,10.8,3,2,2,631,-37.7934,144.8467,585000
665000,2,10.8,2,1,2,667,-37.7799,144.8473,826000
665000,4,10.8,4,2,1,283,-37.7908,144.8485,610000
665000,3,10.8,3,1,0,557,-37.7899,144.8515,696000
665000,2,10.8,2,1,1,599,-37.7908,144.8522,660000
665000,4,10.8,4,2,2,599,-37.7896,144.8559,856500
665000,3,10.8,3,1,2,587,-37.7843,144.8472,510000
665000,3,10.8,3,1,1,658,-37.7905,144.8485,765000
665000,4,10.8,4,2,1,288,-37.7775,144.855,550000
665000,3,10.8,3,1,1,158,-37.7889,144.8465,495000
665000,3,10.8,3,1,1,565,-37.7885,144.859,680000
665000,3,10.8,3,2,1,566,-37.7844,144.8523,565000
665000,3,10.8,3,2,1,531,-37.7929,144.8462,697500
3050000,3,11.2,3,2,2,663,-37.9159,145.0068,1550000
3050000,3,11.2,3,1,2,366,-37.9038,145.0001,1635000
3050000,4,11.2,4,2,2,436,-37.8927,145.0005,1830000
3050000,4,11.2,4,3,2,836,-37.9071,144.9898,3695000
3050000,4,11.2,4,3,2,742,-37.914,144.9878,3700000
3050000,4,11.2,4,3,2,745,-37.9139,144.9878,3775000
3050000,3,11.2,3,1,2,432,-37.9172,144.996,1975000
3050000,3,11.2,3,1,2,340,-37.9205,145.0007,1390000
3050000,4,11.2,4,3,2,750,-37.8966,144.993,4250000
3050000,4,11.2,4,3,1,487,-37.8926,144.9991,2905000
3050000,3,11.2,3,2,2,450,-37.9243,144.9989,2266000
3050000,4,11.2,4,1,2,732,-37.9136,144.9886,2910000
3050000,3,11.2,3,2,2,463,-37.9082,144.9968,2100000
3050000,6,11.2,6,3,3,0,-37.9081,145.0015,2700000
3050000,4,11.2,4,2,3,615,-37.8956,145.0026,1761000
3050000,3,11.2,3,2,3,588,-37.9287,144.992,2600000
3050000,3,11.2,3,2,2,0,-37.9166,144.9942,1302500
3050000,3,11.2,3,0,0,0,-37.9301,144.9935,1900000
3050000,5,11.2,4,3,1,509,-37.9118,144.9984,2750000
3050000,4,11.2,3,2,1,550,-37.8954,145.0017,2145000
3050000,5,11.2,4,2,2,710,-37.9241,145.0008,3171000
3050000,2,11.2,2,2,4,696,-37.9249,144.9903,1910000
3050000,3,11.2,3,2,2,295,-37.9119,145.0037,1865000
3050000,2,11.2,2,2,0,116,-37.9252,145.0004,502000
3050000,3,11.2,3,2,2,835,-37.9225,144.991,2400000
3050000,3,11.2,3,2,2,0,-37.9174,144.9895,1650000
3050000,5,11.2,5,2,2,655,-37.9264,145.0044,1562500
3050000,3,11.2,3,3,2,398,-37.899,144.9901,2050000
3050000,4,11.2,4,3,6,454,-37.9206,145.0051,3180000
3050000,4,11.2,4,3,2,644,-37.8964,144.9972,3320000
3050000,4,11.2,4,3,3,596,-37.9059,144.9927,2800000
3050000,3,11.2,3,2,1,354,-37.8916,145.0017,1650000
3050000,2,11.2,2,1,2,318,-37.9011,145.0011,1102000
3050000,2,11.2,2,1,0,352,-37.9154,145.001,1570000
3050000,5,11.2,5,3,2,1073,-37.918,144.9911,4700000
3050000,3,11.2,3,2,1,404,-37.9228,144.9996,1785000
3050000,2,11.2,2,2,2,404,-37.9104,145.002,1550000
3050000,3,11.2,3,2,2,275,-37.9153,144.9924,1875000
3050000,4,11.2,4,2,2,640,-37.892,144.9918,2400000
3050000,5,11.2,5,3,2,895,-37.9204,145.0028,2730000
3050000,4,11.2,4,3,2,565,-37.8975,144.9991,3295888
3050000,5,11.2,5,5,2,552,-37.9012,144.997,2100000
3050000,3,11.2,3,2,1,442,-37.9158,144.9984,1500000
3050000,3,11.2,4,2,2,547,-37.9271,145.0034,2375000
3050000,3,11.2,3,2,1,359,-37.8965,145.0022,2275000
3050000,3,11.2,3,1,2,426,-37.9254,145.0045,1385000
3050000,2,11.2,2,1,1,380,-37.9166,144.9926,1601000
3050000,3,11.2,5,6,2,685,-37.9284,144.9986,2020000
3050000,3,11.2,3,3,2,482,-37.912,144.9994,2450000
3050000,4,11.2,4,2,4,569,-37.8962,145.0011,2800000
3050000,5,11.2,4,3,4,1572,-37.9233,144.9944,3700000
3050000,3,11.2,3,1,1,375,-37.9175,144.9949,1410000
3050000,4,11.2,4,2,2,605,-37.916,145.0064,2475000
3050000,4,11.2,4,2,2,732,-37.8987,144.9953,2700000
3050000,4,11.2,4,2,2,842,-37.9227,145.0043,3900000
3050000,2,11.2,2,1,2,411,-37.9095,145.004,1532000
3050000,3,11.2,3,2,2,589,-37.9253,145.0034,2320000
3050000,4,11.2,4,2,2,471,-37.8956,145.0037,2000000
3050000,3,11.2,3,2,2,470,-37.9152,144.993,2375000
3050000,4,11.2,4,4,2,578,-37.8989,145.0008,3050000
3050000,2,11.2,2,1,2,0,-37.9118,145.0041,1701000
3050000,4,11.2,4,2,2,848,-37.9234,145.0042,2640000
3050000,3,11.2,3,1,1,659,-37.919,144.9953,2900000
3050000,3,11.2,3,2,0,1007,-37.9097,144.9981,3550000
3050000,4,11.2,4,2,2,687,-37.904,144.9919,2750000
3050000,5,11.2,3,3,2,584,-37.921,144.9966,3751000
3050000,4,11.2,4,1,2,695,-37.9262,144.9969,2405000
3050000,3,11.2,4,2,2,366,-37.9193,144.9898,2030000
3050000,5,11.2,4,2,2,1045,-37.9205,145.0012,3105000
3050000,3,11.2,3,2,2,279,-37.9002,144.9928,1171000
3050000,3,11.2,3,2,2,266,-37.9241,145.0028,1600000
3050000,4,11.2,3,2,1,549,-37.8869,144.9982,1500000
1900000,4,10.7,4,2,2,682,-37.9205,145.0122,1940000
1900000,4,10.7,4,2,2,617,-37.9187,145.007,1850000
1900000,3,10.7,3,1,1,329,-37.9317,145.0218,930000
1900000,4,10.7,4,3,2,618,-37.9162,145.0219,1310000
1900000,2,10.7,2,1,2,443,-37.9077,145.0229,1250000
1900000,4,10.7,4,2,2,674,-37.9022,145.0125,2504000
1900000,2,10.7,2,1,1,649,-37.9153,145.0142,1445000
1900000,2,10.7,3,1,1,247,-37.917,145.0137,980000
1900000,4,10.7,4,2,2,597,-37.9179,145.019,1495000
1900000,4,10.7,4,3,2,594,-37.9029,145.0118,1825000
1900000,5,10.7,4,2,1,994,-37.9187,145.0187,1700000
1900000,5,10.7,4,3,4,824,-37.9091,145.0245,1400000
1900000,3,10.7,3,2,2,312,-37.9179,145.0232,1075000
1900000,3,10.7,3,2,2,686,-37.9241,145.0125,1860000
1900000,3,10.7,3,2,2,315,-37.9199,145.0174,1500000
1900000,4,10.7,4,2,2,687,-37.9117,145.0093,2000000
1900000,3,10.7,3,1,3,613,-37.9177,145.0143,1400000
1900000,3,10.7,3,2,3,619,-37.927,145.0267,1300000
1900000,5,10.7,5,2,2,616,-37.9084,145.0221,1600000
1900000,2,10.7,4,3,2,635,-37.9205,145.0102,1780000
1900000,5,10.7,5,2,5,775,-37.932,145.0284,1200000
1900000,3,10.7,3,2,2,697,-37.9269,145.0274,1480000
1900000,5,10.7,5,4,2,640,-37.928,145.0095,2900000
1900000,3,10.7,3,3,2,481,-37.931,145.0198,1590000
1900000,4,10.7,5,2,2,999,-37.9135,145.0189,2840000
1900000,3,10.7,4,2,2,597,-37.9085,145.0201,1580000
1900000,2,10.7,2,1,2,564,-37.9143,145.0238,1000000
1900000,5,10.7,5,3,2,634,-37.9126,145.013,2500000
1900000,4,10.7,4,3,4,708,-37.9299,145.015,1700000
1900000,3,10.7,3,1,1,490,-37.9024,145.0097,1405000
1900000,3,10.7,3,1,2,661,-37.9045,145.0082,1290000
1900000,5,10.7,5,5,3,1561,-37.9102,145.0245,3207000
1900000,4,10.7,4,1,1,1000,-37.931,145.0163,1920000
1900000,3,10.7,3,2,2,401,-37.9062,145.0173,1301000
1900000,5,10.7,5,3,2,915,-37.9231,145.0104,2550000
1900000,5,10.7,5,2,0,645,-37.9175,145.0116,1915000
1900000,4,10.7,5,3,2,598,-37.9075,145.0248,1650000
1900000,4,10.7,2,2,1,603,-37.9187,145.0071,1530000
1900000,2,10.7,2,1,2,347,-37.9137,145.0164,805000
1900000,4,10.7,4,2,4,678,-37.9255,145.0118,2050000
1900000,5,10.7,5,3,2,551,-37.9176,145.009,2550000
1900000,3,10.7,3,1,2,759,-37.9057,145.0166,1355000
1900000,2,10.7,2,1,2,604,-37.9268,145.0094,1845000
1900000,5,10.7,5,3,2,601,-37.919,145.0194,1760000
1900000,5,10.7,5,3,3,669,-37.9289,145.0284,2050000
1900000,3,10.7,3,2,4,678,-37.9208,145.0126,1620000
1900000,3,10.7,4,3,2,435,-37.91,145.0113,1710000
1900000,3,10.7,3,1,1,703,-37.9185,145.0138,1800000
1900000,4,10.7,3,3,2,538,-37.9126,145.011,1706000
1900000,4,10.7,4,2,2,654,-37.9292,145.0236,2200000
1900000,3,10.7,3,2,2,486,-37.9213,145.0111,1400000
